datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
8/30/2020 1:00:00 PM,8/30/2020 9:00:00 AM,MIDATL,529.568
8/30/2020 1:00:00 PM,8/30/2020 9:00:00 AM,SOUTH,963.379
8/30/2020 1:00:00 PM,8/30/2020 9:00:00 AM,WEST,46.550
8/30/2020 1:00:00 PM,8/30/2020 9:00:00 AM,RTO,1539.497
8/30/2020 1:00:00 PM,8/30/2020 9:00:00 AM,RFC,576.118
8/30/2020 12:00:00 PM,8/30/2020 8:00:00 AM,MIDATL,364.745
8/30/2020 12:00:00 PM,8/30/2020 8:00:00 AM,SOUTH,753.333
8/30/2020 12:00:00 PM,8/30/2020 8:00:00 AM,WEST,27.502
8/30/2020 12:00:00 PM,8/30/2020 8:00:00 AM,RTO,1145.580
8/30/2020 12:00:00 PM,8/30/2020 8:00:00 AM,RFC,392.247
8/30/2020 11:00:00 AM,8/30/2020 7:00:00 AM,MIDATL,117.926
8/30/2020 11:00:00 AM,8/30/2020 7:00:00 AM,SOUTH,226.842
8/30/2020 11:00:00 AM,8/30/2020 7:00:00 AM,WEST,7.238
8/30/2020 11:00:00 AM,8/30/2020 7:00:00 AM,RTO,352.006
8/30/2020 11:00:00 AM,8/30/2020 7:00:00 AM,RFC,125.164
8/30/2020 10:00:00 AM,8/30/2020 6:00:00 AM,MIDATL,3.595
8/30/2020 10:00:00 AM,8/30/2020 6:00:00 AM,SOUTH,0.367
8/30/2020 10:00:00 AM,8/30/2020 6:00:00 AM,WEST,-0.145
8/30/2020 10:00:00 AM,8/30/2020 6:00:00 AM,RTO,3.817
8/30/2020 10:00:00 AM,8/30/2020 6:00:00 AM,RFC,3.450
8/30/2020 9:00:00 AM,8/30/2020 5:00:00 AM,MIDATL,-1.242
8/30/2020 9:00:00 AM,8/30/2020 5:00:00 AM,SOUTH,-2.798
8/30/2020 9:00:00 AM,8/30/2020 5:00:00 AM,WEST,-0.182
8/30/2020 9:00:00 AM,8/30/2020 5:00:00 AM,RTO,-4.222
8/30/2020 9:00:00 AM,8/30/2020 5:00:00 AM,RFC,-1.424
8/30/2020 8:00:00 AM,8/30/2020 4:00:00 AM,MIDATL,-1.263
8/30/2020 8:00:00 AM,8/30/2020 4:00:00 AM,SOUTH,-1.883
8/30/2020 8:00:00 AM,8/30/2020 4:00:00 AM,WEST,-0.186
8/30/2020 8:00:00 AM,8/30/2020 4:00:00 AM,RTO,-3.332
8/30/2020 8:00:00 AM,8/30/2020 4:00:00 AM,RFC,-1.449
8/30/2020 7:00:00 AM,8/30/2020 3:00:00 AM,MIDATL,-1.345
8/30/2020 7:00:00 AM,8/30/2020 3:00:00 AM,SOUTH,-1.776
8/30/2020 7:00:00 AM,8/30/2020 3:00:00 AM,WEST,-0.192
8/30/2020 7:00:00 AM,8/30/2020 3:00:00 AM,RTO,-3.313
8/30/2020 7:00:00 AM,8/30/2020 3:00:00 AM,RFC,-1.537
8/30/2020 6:00:00 AM,8/30/2020 2:00:00 AM,MIDATL,-1.220
8/30/2020 6:00:00 AM,8/30/2020 2:00:00 AM,SOUTH,-1.663
8/30/2020 6:00:00 AM,8/30/2020 2:00:00 AM,WEST,-0.182
8/30/2020 6:00:00 AM,8/30/2020 2:00:00 AM,RTO,-3.065
8/30/2020 6:00:00 AM,8/30/2020 2:00:00 AM,RFC,-1.402
8/30/2020 5:00:00 AM,8/30/2020 1:00:00 AM,MIDATL,-1.242
8/30/2020 5:00:00 AM,8/30/2020 1:00:00 AM,SOUTH,-1.916
8/30/2020 5:00:00 AM,8/30/2020 1:00:00 AM,WEST,-0.186
8/30/2020 5:00:00 AM,8/30/2020 1:00:00 AM,RTO,-3.344
8/30/2020 5:00:00 AM,8/30/2020 1:00:00 AM,RFC,-1.428
8/30/2020 4:00:00 AM,8/30/2020 12:00:00 AM,MIDATL,-1.231
8/30/2020 4:00:00 AM,8/30/2020 12:00:00 AM,SOUTH,-1.728
8/30/2020 4:00:00 AM,8/30/2020 12:00:00 AM,WEST,-0.190
8/30/2020 4:00:00 AM,8/30/2020 12:00:00 AM,RTO,-3.149
8/30/2020 4:00:00 AM,8/30/2020 12:00:00 AM,RFC,-1.421
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,MIDATL,-1.214
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,SOUTH,-2.728
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,WEST,-0.192
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,RTO,-4.134
8/30/2020 3:00:00 AM,8/29/2020 11:00:00 PM,RFC,-1.406
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,MIDATL,-1.215
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,SOUTH,-1.856
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,WEST,-0.203
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,RTO,-3.274
8/30/2020 2:00:00 AM,8/29/2020 10:00:00 PM,RFC,-1.418
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,MIDATL,-1.292
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,SOUTH,-1.848
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,WEST,-0.212
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,RTO,-3.352
8/30/2020 1:00:00 AM,8/29/2020 9:00:00 PM,RFC,-1.504
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,MIDATL,-1.252
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,SOUTH,-1.748
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,WEST,-0.197
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,RTO,-3.197
8/30/2020 12:00:00 AM,8/29/2020 8:00:00 PM,RFC,-1.449
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,MIDATL,3.782
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,SOUTH,20.748
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,WEST,1.142
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,RTO,25.672
8/29/2020 11:00:00 PM,8/29/2020 7:00:00 PM,RFC,4.924
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,MIDATL,86.110
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,SOUTH,339.745
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,WEST,13.472
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,RTO,439.327
8/29/2020 10:00:00 PM,8/29/2020 6:00:00 PM,RFC,99.582
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,MIDATL,239.741
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,SOUTH,566.924
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,WEST,33.353
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,RTO,840.018
8/29/2020 9:00:00 PM,8/29/2020 5:00:00 PM,RFC,273.094
8/29/2020 8:00:00 PM,8/29/2020 4:00:00 PM,MIDATL,314.987
8/29/2020 8:00:00 PM,8/29/2020 4:00:00 PM,SOUTH,673.617
8/29/2020 8:00:00 PM,8/29/2020 4:00:00 PM,WEST,43.875
8/29/2020 8:00:00 PM,8/29/2020 4:00:00 PM,RTO,1032.479
8/29/2020 8:00:00 PM,8/29/2020 4:00:00 PM,RFC,358.862
8/29/2020 7:00:00 PM,8/29/2020 3:00:00 PM,MIDATL,247.111
8/29/2020 7:00:00 PM,8/29/2020 3:00:00 PM,SOUTH,567.593
8/29/2020 7:00:00 PM,8/29/2020 3:00:00 PM,WEST,54.855
8/29/2020 7:00:00 PM,8/29/2020 3:00:00 PM,RTO,869.559
8/29/2020 7:00:00 PM,8/29/2020 3:00:00 PM,RFC,301.966
8/29/2020 6:00:00 PM,8/29/2020 2:00:00 PM,MIDATL,346.032
8/29/2020 6:00:00 PM,8/29/2020 2:00:00 PM,SOUTH,585.364
8/29/2020 6:00:00 PM,8/29/2020 2:00:00 PM,WEST,56.137
8/29/2020 6:00:00 PM,8/29/2020 2:00:00 PM,RTO,987.533
8/29/2020 6:00:00 PM,8/29/2020 2:00:00 PM,RFC,402.169
8/29/2020 5:00:00 PM,8/29/2020 1:00:00 PM,MIDATL,328.007
8/29/2020 5:00:00 PM,8/29/2020 1:00:00 PM,SOUTH,501.478
8/29/2020 5:00:00 PM,8/29/2020 1:00:00 PM,WEST,49.768
8/29/2020 5:00:00 PM,8/29/2020 1:00:00 PM,RTO,879.253
8/29/2020 5:00:00 PM,8/29/2020 1:00:00 PM,RFC,377.775
8/29/2020 4:00:00 PM,8/29/2020 12:00:00 PM,MIDATL,249.838
8/29/2020 4:00:00 PM,8/29/2020 12:00:00 PM,SOUTH,470.850
8/29/2020 4:00:00 PM,8/29/2020 12:00:00 PM,WEST,35.042
8/29/2020 4:00:00 PM,8/29/2020 12:00:00 PM,RTO,755.730
8/29/2020 4:00:00 PM,8/29/2020 12:00:00 PM,RFC,284.880
8/29/2020 3:00:00 PM,8/29/2020 11:00:00 AM,MIDATL,172.592
8/29/2020 3:00:00 PM,8/29/2020 11:00:00 AM,SOUTH,454.028
8/29/2020 3:00:00 PM,8/29/2020 11:00:00 AM,WEST,22.905
8/29/2020 3:00:00 PM,8/29/2020 11:00:00 AM,RTO,649.525
8/29/2020 3:00:00 PM,8/29/2020 11:00:00 AM,RFC,195.497
8/29/2020 2:00:00 PM,8/29/2020 10:00:00 AM,MIDATL,152.827
8/29/2020 2:00:00 PM,8/29/2020 10:00:00 AM,SOUTH,382.352
8/29/2020 2:00:00 PM,8/29/2020 10:00:00 AM,WEST,24.347
8/29/2020 2:00:00 PM,8/29/2020 10:00:00 AM,RTO,559.526
8/29/2020 2:00:00 PM,8/29/2020 10:00:00 AM,RFC,177.174
8/29/2020 1:00:00 PM,8/29/2020 9:00:00 AM,MIDATL,126.248
8/29/2020 1:00:00 PM,8/29/2020 9:00:00 AM,SOUTH,288.330
8/29/2020 1:00:00 PM,8/29/2020 9:00:00 AM,WEST,14.242
8/29/2020 1:00:00 PM,8/29/2020 9:00:00 AM,RTO,428.820
8/29/2020 1:00:00 PM,8/29/2020 9:00:00 AM,RFC,140.490
8/29/2020 12:00:00 PM,8/29/2020 8:00:00 AM,MIDATL,75.284
8/29/2020 12:00:00 PM,8/29/2020 8:00:00 AM,SOUTH,134.293
8/29/2020 12:00:00 PM,8/29/2020 8:00:00 AM,WEST,8.456
8/29/2020 12:00:00 PM,8/29/2020 8:00:00 AM,RTO,218.033
8/29/2020 12:00:00 PM,8/29/2020 8:00:00 AM,RFC,83.740
8/29/2020 11:00:00 AM,8/29/2020 7:00:00 AM,MIDATL,36.198
8/29/2020 11:00:00 AM,8/29/2020 7:00:00 AM,SOUTH,64.426
8/29/2020 11:00:00 AM,8/29/2020 7:00:00 AM,WEST,1.178
8/29/2020 11:00:00 AM,8/29/2020 7:00:00 AM,RTO,101.802
8/29/2020 11:00:00 AM,8/29/2020 7:00:00 AM,RFC,37.376
8/29/2020 10:00:00 AM,8/29/2020 6:00:00 AM,MIDATL,1.290
8/29/2020 10:00:00 AM,8/29/2020 6:00:00 AM,SOUTH,-0.227
8/29/2020 10:00:00 AM,8/29/2020 6:00:00 AM,WEST,-0.192
8/29/2020 10:00:00 AM,8/29/2020 6:00:00 AM,RTO,0.871
8/29/2020 10:00:00 AM,8/29/2020 6:00:00 AM,RFC,1.098
8/29/2020 9:00:00 AM,8/29/2020 5:00:00 AM,MIDATL,-1.246
8/29/2020 9:00:00 AM,8/29/2020 5:00:00 AM,SOUTH,-1.783
8/29/2020 9:00:00 AM,8/29/2020 5:00:00 AM,WEST,-0.189
8/29/2020 9:00:00 AM,8/29/2020 5:00:00 AM,RTO,-3.218
8/29/2020 9:00:00 AM,8/29/2020 5:00:00 AM,RFC,-1.435
8/29/2020 8:00:00 AM,8/29/2020 4:00:00 AM,MIDATL,-1.230
8/29/2020 8:00:00 AM,8/29/2020 4:00:00 AM,SOUTH,-2.763
8/29/2020 8:00:00 AM,8/29/2020 4:00:00 AM,WEST,-0.192
8/29/2020 8:00:00 AM,8/29/2020 4:00:00 AM,RTO,-4.185
8/29/2020 8:00:00 AM,8/29/2020 4:00:00 AM,RFC,-1.422
8/29/2020 7:00:00 AM,8/29/2020 3:00:00 AM,MIDATL,-1.224
8/29/2020 7:00:00 AM,8/29/2020 3:00:00 AM,SOUTH,-1.846
8/29/2020 7:00:00 AM,8/29/2020 3:00:00 AM,WEST,-0.190
8/29/2020 7:00:00 AM,8/29/2020 3:00:00 AM,RTO,-3.260
8/29/2020 7:00:00 AM,8/29/2020 3:00:00 AM,RFC,-1.414
8/29/2020 6:00:00 AM,8/29/2020 2:00:00 AM,MIDATL,-1.235
8/29/2020 6:00:00 AM,8/29/2020 2:00:00 AM,SOUTH,-1.718
8/29/2020 6:00:00 AM,8/29/2020 2:00:00 AM,WEST,-0.192
8/29/2020 6:00:00 AM,8/29/2020 2:00:00 AM,RTO,-3.145
8/29/2020 6:00:00 AM,8/29/2020 2:00:00 AM,RFC,-1.427
8/29/2020 5:00:00 AM,8/29/2020 1:00:00 AM,MIDATL,-1.338
8/29/2020 5:00:00 AM,8/29/2020 1:00:00 AM,SOUTH,-1.693
8/29/2020 5:00:00 AM,8/29/2020 1:00:00 AM,WEST,-0.192
8/29/2020 5:00:00 AM,8/29/2020 1:00:00 AM,RTO,-3.223
8/29/2020 5:00:00 AM,8/29/2020 1:00:00 AM,RFC,-1.530
8/29/2020 4:00:00 AM,8/29/2020 12:00:00 AM,MIDATL,-1.237
8/29/2020 4:00:00 AM,8/29/2020 12:00:00 AM,SOUTH,-1.891
8/29/2020 4:00:00 AM,8/29/2020 12:00:00 AM,WEST,-0.197
8/29/2020 4:00:00 AM,8/29/2020 12:00:00 AM,RTO,-3.325
8/29/2020 4:00:00 AM,8/29/2020 12:00:00 AM,RFC,-1.434
8/29/2020 3:00:00 AM,8/28/2020 11:00:00 PM,MIDATL,-1.244
8/29/2020 3:00:00 AM,8/28/2020 11:00:00 PM,SOUTH,-1.728
8/29/2020 3:00:00 AM,8/28/2020 11:00:00 PM,WEST,-0.195
8/29/2020 3:00:00 AM,8/28/2020 11:00:00 PM,RTO,-3.167
8/29/2020 3:00:00 AM,8/28/2020 11:00:00 PM,RFC,-1.439
8/29/2020 2:00:00 AM,8/28/2020 10:00:00 PM,MIDATL,-1.226
8/29/2020 2:00:00 AM,8/28/2020 10:00:00 PM,SOUTH,-2.838
8/29/2020 2:00:00 AM,8/28/2020 10:00:00 PM,WEST,-0.193
8/29/2020 2:00:00 AM,8/28/2020 10:00:00 PM,RTO,-4.257
8/29/2020 2:00:00 AM,8/28/2020 10:00:00 PM,RFC,-1.419
8/29/2020 1:00:00 AM,8/28/2020 9:00:00 PM,MIDATL,-1.229
8/29/2020 1:00:00 AM,8/28/2020 9:00:00 PM,SOUTH,-1.781
8/29/2020 1:00:00 AM,8/28/2020 9:00:00 PM,WEST,-0.181
8/29/2020 1:00:00 AM,8/28/2020 9:00:00 PM,RTO,-3.191
8/29/2020 1:00:00 AM,8/28/2020 9:00:00 PM,RFC,-1.410
8/29/2020 12:00:00 AM,8/28/2020 8:00:00 PM,MIDATL,-1.204
8/29/2020 12:00:00 AM,8/28/2020 8:00:00 PM,SOUTH,-1.858
8/29/2020 12:00:00 AM,8/28/2020 8:00:00 PM,WEST,-0.171
8/29/2020 12:00:00 AM,8/28/2020 8:00:00 PM,RTO,-3.233
8/29/2020 12:00:00 AM,8/28/2020 8:00:00 PM,RFC,-1.375
8/28/2020 11:00:00 PM,8/28/2020 7:00:00 PM,MIDATL,4.660
8/28/2020 11:00:00 PM,8/28/2020 7:00:00 PM,SOUTH,16.917
8/28/2020 11:00:00 PM,8/28/2020 7:00:00 PM,WEST,0.640
8/28/2020 11:00:00 PM,8/28/2020 7:00:00 PM,RTO,22.217
8/28/2020 11:00:00 PM,8/28/2020 7:00:00 PM,RFC,5.300
8/28/2020 10:00:00 PM,8/28/2020 6:00:00 PM,MIDATL,50.617
8/28/2020 10:00:00 PM,8/28/2020 6:00:00 PM,SOUTH,283.825
8/28/2020 10:00:00 PM,8/28/2020 6:00:00 PM,WEST,8.215
8/28/2020 10:00:00 PM,8/28/2020 6:00:00 PM,RTO,342.657
8/28/2020 10:00:00 PM,8/28/2020 6:00:00 PM,RFC,58.832
8/28/2020 9:00:00 PM,8/28/2020 5:00:00 PM,MIDATL,138.384
8/28/2020 9:00:00 PM,8/28/2020 5:00:00 PM,SOUTH,546.053
8/28/2020 9:00:00 PM,8/28/2020 5:00:00 PM,WEST,19.408
8/28/2020 9:00:00 PM,8/28/2020 5:00:00 PM,RTO,703.845
8/28/2020 9:00:00 PM,8/28/2020 5:00:00 PM,RFC,157.792
8/28/2020 8:00:00 PM,8/28/2020 4:00:00 PM,MIDATL,226.190
8/28/2020 8:00:00 PM,8/28/2020 4:00:00 PM,SOUTH,683.966
8/28/2020 8:00:00 PM,8/28/2020 4:00:00 PM,WEST,21.931
8/28/2020 8:00:00 PM,8/28/2020 4:00:00 PM,RTO,932.087
8/28/2020 8:00:00 PM,8/28/2020 4:00:00 PM,RFC,248.121
8/28/2020 7:00:00 PM,8/28/2020 3:00:00 PM,MIDATL,393.832
8/28/2020 7:00:00 PM,8/28/2020 3:00:00 PM,SOUTH,808.804
8/28/2020 7:00:00 PM,8/28/2020 3:00:00 PM,WEST,19.204
8/28/2020 7:00:00 PM,8/28/2020 3:00:00 PM,RTO,1221.840
8/28/2020 7:00:00 PM,8/28/2020 3:00:00 PM,RFC,413.036
8/28/2020 6:00:00 PM,8/28/2020 2:00:00 PM,MIDATL,486.500
8/28/2020 6:00:00 PM,8/28/2020 2:00:00 PM,SOUTH,836.260
8/28/2020 6:00:00 PM,8/28/2020 2:00:00 PM,WEST,34.278
8/28/2020 6:00:00 PM,8/28/2020 2:00:00 PM,RTO,1357.038
8/28/2020 6:00:00 PM,8/28/2020 2:00:00 PM,RFC,520.778
8/28/2020 5:00:00 PM,8/28/2020 1:00:00 PM,MIDATL,609.305
8/28/2020 5:00:00 PM,8/28/2020 1:00:00 PM,SOUTH,840.232
8/28/2020 5:00:00 PM,8/28/2020 1:00:00 PM,WEST,37.887
8/28/2020 5:00:00 PM,8/28/2020 1:00:00 PM,RTO,1487.424
8/28/2020 5:00:00 PM,8/28/2020 1:00:00 PM,RFC,647.192
8/28/2020 4:00:00 PM,8/28/2020 12:00:00 PM,MIDATL,637.097
8/28/2020 4:00:00 PM,8/28/2020 12:00:00 PM,SOUTH,845.412
8/28/2020 4:00:00 PM,8/28/2020 12:00:00 PM,WEST,35.675
8/28/2020 4:00:00 PM,8/28/2020 12:00:00 PM,RTO,1518.184
8/28/2020 4:00:00 PM,8/28/2020 12:00:00 PM,RFC,672.772
8/28/2020 3:00:00 PM,8/28/2020 11:00:00 AM,MIDATL,609.837
8/28/2020 3:00:00 PM,8/28/2020 11:00:00 AM,SOUTH,805.914
8/28/2020 3:00:00 PM,8/28/2020 11:00:00 AM,WEST,36.028
8/28/2020 3:00:00 PM,8/28/2020 11:00:00 AM,RTO,1451.779
8/28/2020 3:00:00 PM,8/28/2020 11:00:00 AM,RFC,645.865
8/28/2020 2:00:00 PM,8/28/2020 10:00:00 AM,MIDATL,537.381
8/28/2020 2:00:00 PM,8/28/2020 10:00:00 AM,SOUTH,695.488
8/28/2020 2:00:00 PM,8/28/2020 10:00:00 AM,WEST,40.557
8/28/2020 2:00:00 PM,8/28/2020 10:00:00 AM,RTO,1273.426
8/28/2020 2:00:00 PM,8/28/2020 10:00:00 AM,RFC,577.938
8/28/2020 1:00:00 PM,8/28/2020 9:00:00 AM,MIDATL,418.336
8/28/2020 1:00:00 PM,8/28/2020 9:00:00 AM,SOUTH,495.614
8/28/2020 1:00:00 PM,8/28/2020 9:00:00 AM,WEST,31.445
8/28/2020 1:00:00 PM,8/28/2020 9:00:00 AM,RTO,945.395
8/28/2020 1:00:00 PM,8/28/2020 9:00:00 AM,RFC,449.781
8/28/2020 12:00:00 PM,8/28/2020 8:00:00 AM,MIDATL,298.890
8/28/2020 12:00:00 PM,8/28/2020 8:00:00 AM,SOUTH,325.476
8/28/2020 12:00:00 PM,8/28/2020 8:00:00 AM,WEST,18.141
8/28/2020 12:00:00 PM,8/28/2020 8:00:00 AM,RTO,642.507
8/28/2020 12:00:00 PM,8/28/2020 8:00:00 AM,RFC,317.031
8/28/2020 11:00:00 AM,8/28/2020 7:00:00 AM,MIDATL,83.644
8/28/2020 11:00:00 AM,8/28/2020 7:00:00 AM,SOUTH,140.201
8/28/2020 11:00:00 AM,8/28/2020 7:00:00 AM,WEST,4.349
8/28/2020 11:00:00 AM,8/28/2020 7:00:00 AM,RTO,228.194
8/28/2020 11:00:00 AM,8/28/2020 7:00:00 AM,RFC,87.993
8/28/2020 10:00:00 AM,8/28/2020 6:00:00 AM,MIDATL,5.502
8/28/2020 10:00:00 AM,8/28/2020 6:00:00 AM,SOUTH,2.249
8/28/2020 10:00:00 AM,8/28/2020 6:00:00 AM,WEST,-0.165
8/28/2020 10:00:00 AM,8/28/2020 6:00:00 AM,RTO,7.586
8/28/2020 10:00:00 AM,8/28/2020 6:00:00 AM,RFC,5.337
8/28/2020 9:00:00 AM,8/28/2020 5:00:00 AM,MIDATL,-1.200
8/28/2020 9:00:00 AM,8/28/2020 5:00:00 AM,SOUTH,-1.658
8/28/2020 9:00:00 AM,8/28/2020 5:00:00 AM,WEST,-0.174
8/28/2020 9:00:00 AM,8/28/2020 5:00:00 AM,RTO,-3.032
8/28/2020 9:00:00 AM,8/28/2020 5:00:00 AM,RFC,-1.374
8/28/2020 8:00:00 AM,8/28/2020 4:00:00 AM,MIDATL,-1.234
8/28/2020 8:00:00 AM,8/28/2020 4:00:00 AM,SOUTH,-2.891
8/28/2020 8:00:00 AM,8/28/2020 4:00:00 AM,WEST,-0.189
8/28/2020 8:00:00 AM,8/28/2020 4:00:00 AM,RTO,-4.314
8/28/2020 8:00:00 AM,8/28/2020 4:00:00 AM,RFC,-1.423
8/28/2020 7:00:00 AM,8/28/2020 3:00:00 AM,MIDATL,-1.222
8/28/2020 7:00:00 AM,8/28/2020 3:00:00 AM,SOUTH,-1.823
8/28/2020 7:00:00 AM,8/28/2020 3:00:00 AM,WEST,-0.186
8/28/2020 7:00:00 AM,8/28/2020 3:00:00 AM,RTO,-3.231
8/28/2020 7:00:00 AM,8/28/2020 3:00:00 AM,RFC,-1.408
8/28/2020 6:00:00 AM,8/28/2020 2:00:00 AM,MIDATL,-1.222
8/28/2020 6:00:00 AM,8/28/2020 2:00:00 AM,SOUTH,-1.708
8/28/2020 6:00:00 AM,8/28/2020 2:00:00 AM,WEST,-0.192
8/28/2020 6:00:00 AM,8/28/2020 2:00:00 AM,RTO,-3.122
8/28/2020 6:00:00 AM,8/28/2020 2:00:00 AM,RFC,-1.414
8/28/2020 5:00:00 AM,8/28/2020 1:00:00 AM,MIDATL,-1.250
8/28/2020 5:00:00 AM,8/28/2020 1:00:00 AM,SOUTH,-1.848
8/28/2020 5:00:00 AM,8/28/2020 1:00:00 AM,WEST,-0.204
8/28/2020 5:00:00 AM,8/28/2020 1:00:00 AM,RTO,-3.302
8/28/2020 5:00:00 AM,8/28/2020 1:00:00 AM,RFC,-1.454
8/28/2020 4:00:00 AM,8/28/2020 12:00:00 AM,MIDATL,-2.225
8/28/2020 4:00:00 AM,8/28/2020 12:00:00 AM,SOUTH,-1.856
8/28/2020 4:00:00 AM,8/28/2020 12:00:00 AM,WEST,-0.206
8/28/2020 4:00:00 AM,8/28/2020 12:00:00 AM,RTO,-4.287
8/28/2020 4:00:00 AM,8/28/2020 12:00:00 AM,RFC,-2.431
8/28/2020 3:00:00 AM,8/27/2020 11:00:00 PM,MIDATL,-1.192
8/28/2020 3:00:00 AM,8/27/2020 11:00:00 PM,SOUTH,-1.708
8/28/2020 3:00:00 AM,8/27/2020 11:00:00 PM,WEST,-0.205
8/28/2020 3:00:00 AM,8/27/2020 11:00:00 PM,RTO,-3.105
8/28/2020 3:00:00 AM,8/27/2020 11:00:00 PM,RFC,-1.397
8/28/2020 2:00:00 AM,8/27/2020 10:00:00 PM,MIDATL,-1.180
8/28/2020 2:00:00 AM,8/27/2020 10:00:00 PM,SOUTH,-2.936
8/28/2020 2:00:00 AM,8/27/2020 10:00:00 PM,WEST,-0.207
8/28/2020 2:00:00 AM,8/27/2020 10:00:00 PM,RTO,-4.323
8/28/2020 2:00:00 AM,8/27/2020 10:00:00 PM,RFC,-1.387
8/28/2020 1:00:00 AM,8/27/2020 9:00:00 PM,MIDATL,-1.207
8/28/2020 1:00:00 AM,8/27/2020 9:00:00 PM,SOUTH,-2.003
8/28/2020 1:00:00 AM,8/27/2020 9:00:00 PM,WEST,-0.215
8/28/2020 1:00:00 AM,8/27/2020 9:00:00 PM,RTO,-3.425
8/28/2020 1:00:00 AM,8/27/2020 9:00:00 PM,RFC,-1.422
8/28/2020 12:00:00 AM,8/27/2020 8:00:00 PM,MIDATL,-1.202
8/28/2020 12:00:00 AM,8/27/2020 8:00:00 PM,SOUTH,-1.683
8/28/2020 12:00:00 AM,8/27/2020 8:00:00 PM,WEST,-0.167
8/28/2020 12:00:00 AM,8/27/2020 8:00:00 PM,RTO,-3.052
8/28/2020 12:00:00 AM,8/27/2020 8:00:00 PM,RFC,-1.369
8/27/2020 11:00:00 PM,8/27/2020 7:00:00 PM,MIDATL,3.570
8/27/2020 11:00:00 PM,8/27/2020 7:00:00 PM,SOUTH,10.299
8/27/2020 11:00:00 PM,8/27/2020 7:00:00 PM,WEST,3.295
8/27/2020 11:00:00 PM,8/27/2020 7:00:00 PM,RTO,17.164
8/27/2020 11:00:00 PM,8/27/2020 7:00:00 PM,RFC,6.865
8/27/2020 10:00:00 PM,8/27/2020 6:00:00 PM,MIDATL,80.270
8/27/2020 10:00:00 PM,8/27/2020 6:00:00 PM,SOUTH,147.269
8/27/2020 10:00:00 PM,8/27/2020 6:00:00 PM,WEST,17.049
8/27/2020 10:00:00 PM,8/27/2020 6:00:00 PM,RTO,244.588
8/27/2020 10:00:00 PM,8/27/2020 6:00:00 PM,RFC,97.319
8/27/2020 9:00:00 PM,8/27/2020 5:00:00 PM,MIDATL,256.911
8/27/2020 9:00:00 PM,8/27/2020 5:00:00 PM,SOUTH,399.255
8/27/2020 9:00:00 PM,8/27/2020 5:00:00 PM,WEST,40.682
8/27/2020 9:00:00 PM,8/27/2020 5:00:00 PM,RTO,696.848
8/27/2020 9:00:00 PM,8/27/2020 5:00:00 PM,RFC,297.593
8/27/2020 8:00:00 PM,8/27/2020 4:00:00 PM,MIDATL,409.379
8/27/2020 8:00:00 PM,8/27/2020 4:00:00 PM,SOUTH,708.864
8/27/2020 8:00:00 PM,8/27/2020 4:00:00 PM,WEST,45.971
8/27/2020 8:00:00 PM,8/27/2020 4:00:00 PM,RTO,1164.214
8/27/2020 8:00:00 PM,8/27/2020 4:00:00 PM,RFC,455.350
8/27/2020 7:00:00 PM,8/27/2020 3:00:00 PM,MIDATL,560.767
8/27/2020 7:00:00 PM,8/27/2020 3:00:00 PM,SOUTH,920.145
8/27/2020 7:00:00 PM,8/27/2020 3:00:00 PM,WEST,37.648
8/27/2020 7:00:00 PM,8/27/2020 3:00:00 PM,RTO,1518.560
8/27/2020 7:00:00 PM,8/27/2020 3:00:00 PM,RFC,598.415
8/27/2020 6:00:00 PM,8/27/2020 2:00:00 PM,MIDATL,648.691
8/27/2020 6:00:00 PM,8/27/2020 2:00:00 PM,SOUTH,956.235
8/27/2020 6:00:00 PM,8/27/2020 2:00:00 PM,WEST,63.479
